Longitude,Latitude,Elevation,Distance (m),origin
14.411711219329876,35.84393394579956,223.87110108630839,5449.87939453125,Maptiler terrain provider, approximately 30m accuracy
14.411700173661245,35.843933704776106,223.84389409914968,5450.87939453125,Maptiler terrain provider, approximately 30m accuracy
14.411689127992448,35.84393346375164,223.8166871154049,5451.8798828125,Maptiler terrain provider, approximately 30m accuracy
14.411678082323506,35.84393322272612,223.78948013533352,5452.8798828125,Maptiler terrain provider, approximately 30m accuracy
14.411667036654393,35.84393298169962,223.76227315857076,5453.8798828125,Maptiler terrain provider, approximately 30m accuracy
14.41165599098517,35.84393274067209,223.73506618548942,5454.88037109375,Maptiler terrain provider, approximately 30m accuracy
14.411644945315798,35.84393249964353,223.70785921595174,5455.88037109375,Maptiler terrain provider, approximately 30m accuracy
14.411633899646263,35.84393225861395,223.6806522499091,5456.880859375,Maptiler terrain provider, approximately 30m accuracy
14.41162285397661,35.84393201758337,223.65344528736142,5457.880859375,Maptiler terrain provider, approximately 30m accuracy
14.411611808306729,35.84393177655174,223.62623832825224,5458.88134765625,Maptiler terrain provider, approximately 30m accuracy
14.411600762636768,35.843931535519104,223.59903137280008,5459.88134765625,Maptiler terrain provider, approximately 30m accuracy
14.41158971696666,35.84393129448547,223.5718244207942,5460.88134765625,Maptiler terrain provider, approximately 30m accuracy
14.411578671296354,35.843931053450774,223.54461747234845,5461.8818359375,Maptiler terrain provider, approximately 30m accuracy
14.411567625625937,35.84393081241508,223.51741052741377,5462.8818359375,Maptiler terrain provider, approximately 30m accuracy
14.411556579955374,35.84393057137838,223.49020358597423,5463.88232421875,Maptiler terrain provider, approximately 30m accuracy
14.41154553428467,35.843930330340626,223.46299664821603,5464.88232421875,Maptiler terrain provider, approximately 30m accuracy
14.411534488613766,35.84393008930188,223.43578971371795,5465.88232421875,Maptiler terrain provider, approximately 30m accuracy
14.411523442942809,35.843929848262135,223.40858278290108,5466.8828125,Maptiler terrain provider, approximately 30m accuracy
14.411512397271622,35.84392960722133,223.38137585558758,5467.8828125,Maptiler terrain provider, approximately 30m accuracy
14.411501351600293,35.843929366179495,223.35416893180152,5468.88330078125,Maptiler terrain provider, approximately 30m accuracy
14.411490305928822,35.843929125136654,223.326962011551,5469.88330078125,Maptiler terrain provider, approximately 30m accuracy
14.41147926025721,35.84392888409283,223.29975509465768,5470.88330078125,Maptiler terrain provider, approximately 30m accuracy
14.411468214585454,35.843928643047946,223.27254818148634,5471.8837890625,Maptiler terrain provider, approximately 30m accuracy
14.411457168913557,35.843928402002064,223.24534127175332,5472.8837890625,Maptiler terrain provider, approximately 30m accuracy
14.411446123241461,35.84392816095513,223.21813436552353,5473.88427734375,Maptiler terrain provider, approximately 30m accuracy
14.411435077569251,35.843927919907216,223.19092746277246,5474.88427734375,Maptiler terrain provider, approximately 30m accuracy
14.411424031896928,35.843927678858236,223.16372056380013,5475.88427734375,Maptiler terrain provider, approximately 30m accuracy
14.411412986224436,35.843927437808276,223.1365136681363,5476.884765625,Maptiler terrain provider, approximately 30m accuracy
14.41140194055177,35.84392719675729,223.10930677597582,5477.884765625,Maptiler terrain provider, approximately 30m accuracy
14.411390894878993,35.8439269557053,223.08209988735072,5478.88525390625,Maptiler terrain provider, approximately 30m accuracy
14.411379849206016,35.84392671465221,223.05489300242346,5479.88525390625,Maptiler terrain provider, approximately 30m accuracy
14.411368803532923,35.843926473598195,223.02768612078034,5480.8857421875,Maptiler terrain provider, approximately 30m accuracy
14.411357757859692,35.84392623254311,223.00047924281876,5481.8857421875,Maptiler terrain provider, approximately 30m accuracy
14.411346712186289,35.84392599148702,222.97327236831174,5482.8857421875,Maptiler terrain provider, approximately 30m accuracy
14.411335666512741,35.84392575042992,222.94606549725916,5483.88623046875,Maptiler terrain provider, approximately 30m accuracy
14.411324620839055,35.84392550937176,222.91885862993666,5484.88623046875,Maptiler terrain provider, approximately 30m accuracy
14.411313575165254,35.84392526831262,222.89385583125932,5485.88671875,Maptiler terrain provider, approximately 30m accuracy
14.411302529491223,35.84392502725245,222.8774261203512,5486.88671875,Maptiler terrain provider, approximately 30m accuracy
14.411291483817083,35.843924786191266,222.86099641316017,5487.88671875,Maptiler terrain provider, approximately 30m accuracy
14.411280438142798,35.843924545129056,222.84456670966054,5488.88720703125,Maptiler terrain provider, approximately 30m accuracy
14.41126939246837,35.84392430406581,222.82813700990093,5489.88720703125,Maptiler terrain provider, approximately 30m accuracy
14.411258346793774,35.843924063001566,222.81170731369548,5490.8876953125,Maptiler terrain provider, approximately 30m accuracy
14.41124730111906,35.84392382193627,222.79527762129442,5491.8876953125,Maptiler terrain provider, approximately 30m accuracy
14.411236255444182,35.84392358086997,222.77884793252548,5492.8876953125,Maptiler terrain provider, approximately 30m accuracy
14.411225209769126,35.843923339802686,222.7624182472034,5493.88818359375,Maptiler terrain provider, approximately 30m accuracy
14.411214164093936,35.84392309873434,222.74598856577728,5494.88818359375,Maptiler terrain provider, approximately 30m accuracy
14.411203118418657,35.843922857664964,222.72955888810318,5495.888671875,Maptiler terrain provider, approximately 30m accuracy
14.411192072743146,35.84392261659458,222.71312921391262,5496.888671875,Maptiler terrain provider, approximately 30m accuracy
14.411181027067526,35.84392237552322,222.69669954331758,5497.888671875,Maptiler terrain provider, approximately 30m accuracy
14.411169981391767,35.84392213445081,222.68026987651618,5498.88916015625,Maptiler terrain provider, approximately 30m accuracy
14.41115893571583,35.843921893377384,222.6638402133076,5499.88916015625,Maptiler terrain provider, approximately 30m accuracy
14.411147890039784,35.843921652302924,222.64741055388902,5500.8896484375,Maptiler terrain provider, approximately 30m accuracy
14.41113684436357,35.84392141122744,222.63098089809756,5501.8896484375,Maptiler terrain provider, approximately 30m accuracy
14.411125798687179,35.843921170150935,222.6145512459719,5502.89013671875,Maptiler terrain provider, approximately 30m accuracy
14.411114753010708,35.84392092907345,222.59812159743797,5503.89013671875,Maptiler terrain provider, approximately 30m accuracy
14.411103707334009,35.84392068799491,222.58169195258716,5504.89013671875,Maptiler terrain provider, approximately 30m accuracy
14.411092661657221,35.84392044691535,222.56526231151275,5505.890625,Maptiler terrain provider, approximately 30m accuracy
14.411081615980265,35.84392020583475,222.54883267413837,5506.890625,Maptiler terrain provider, approximately 30m accuracy
14.411070570303169,35.843919964753184,222.5324030402415,5507.89111328125,Maptiler terrain provider, approximately 30m accuracy
14.411059524625868,35.84391972367055,222.51597341008707,5508.89111328125,Maptiler terrain provider, approximately 30m accuracy
14.411048478948457,35.84391948258691,222.49954378362537,5509.89111328125,Maptiler terrain provider, approximately 30m accuracy
14.411037433270936,35.843919241502306,222.4831141606861,5510.8916015625,Maptiler terrain provider, approximately 30m accuracy
14.411026387593239,35.84391900041659,222.46668454170455,5511.8916015625,Maptiler terrain provider, approximately 30m accuracy
14.411015341915373,35.843918759329895,222.45025492620417,5512.89208984375,Maptiler terrain provider, approximately 30m accuracy
14.411004296237367,35.843918518242205,222.43382531430282,5513.89208984375,Maptiler terrain provider, approximately 30m accuracy
14.410993250559244,35.84391827715346,222.41739570623022,5514.89208984375,Maptiler terrain provider, approximately 30m accuracy
14.410982204880952,35.84391803606371,222.40096610176042,5515.892578125,Maptiler terrain provider, approximately 30m accuracy
14.410971159202491,35.843917794972924,222.38453650096633,5516.892578125,Maptiler terrain provider, approximately 30m accuracy
14.410960113523883,35.84391755388114,222.36810690376143,5517.89306640625,Maptiler terrain provider, approximately 30m accuracy
14.410949067845136,35.84391731278831,222.35167731037453,5518.89306640625,Maptiler terrain provider, approximately 30m accuracy
14.41093802216625,35.84391707169449,222.33524772048946,5519.89306640625,Maptiler terrain provider, approximately 30m accuracy
14.410926976487216,35.84391683059964,222.3188181343638,5520.8935546875,Maptiler terrain provider, approximately 30m accuracy
14.410915930808045,35.84391658950378,222.3023885518615,5521.8935546875,Maptiler terrain provider, approximately 30m accuracy
14.410904885128703,35.84391634840689,222.28595897301074,5522.89404296875,Maptiler terrain provider, approximately 30m accuracy
14.410893839449214,35.84391610730896,222.26952939796791,5523.89404296875,Maptiler terrain provider, approximately 30m accuracy
14.410882793769558,35.84391586621001,222.25309982650361,5524.89453125,Maptiler terrain provider, approximately 30m accuracy
14.410871748089791,35.84391562511007,222.23667025865907,5525.89453125,Maptiler terrain provider, approximately 30m accuracy
14.410860702409906,35.843915384009094,222.2202406946189,5526.89453125,Maptiler terrain provider, approximately 30m accuracy
14.410849656729823,35.84391514290709,222.20381113416087,5527.89501953125,Maptiler terrain provider, approximately 30m accuracy
14.410838611049572,35.8439149018041,222.18738157725693,5528.89501953125,Maptiler terrain provider, approximately 30m accuracy
14.410827565369202,35.84391466070004,222.17095202423042,5529.8955078125,Maptiler terrain provider, approximately 30m accuracy
14.410816519688693,35.84391441959501,222.15452247468133,5530.8955078125,Maptiler terrain provider, approximately 30m accuracy
14.410805474008017,35.84391417848893,222.13809292890534,5531.8955078125,Maptiler terrain provider, approximately 30m accuracy
14.410794428327192,35.84391393738184,222.12166338674277,5532.89599609375,Maptiler terrain provider, approximately 30m accuracy
14.410783382646203,35.843913696273745,222.1052338481637,5533.89599609375,Maptiler terrain provider, approximately 30m accuracy
14.410772336965067,35.843913455164596,222.08880431339264,5534.896484375,Maptiler terrain provider, approximately 30m accuracy
14.410761291283821,35.84391321405444,222.0723747823143,5535.896484375,Maptiler terrain provider, approximately 30m accuracy
14.410750245602403,35.843912972943286,222.05594525476081,5536.896484375,Maptiler terrain provider, approximately 30m accuracy
14.410739199920869,35.84391273183108,222.03951573104092,5537.89697265625,Maptiler terrain provider, approximately 30m accuracy
14.41072815423914,35.84391249071787,222.023086210879,5538.89697265625,Maptiler terrain provider, approximately 30m accuracy
14.410717108557266,35.84391224960362,222.00665669445706,5539.8974609375,Maptiler terrain provider, approximately 30m accuracy
14.41070606287525,35.843912008488374,221.99022718162922,5540.8974609375,Maptiler terrain provider, approximately 30m accuracy
14.410695017193122,35.843911767372106,221.97379767251846,5541.8974609375,Maptiler terrain provider, approximately 30m accuracy
14.410683971510794,35.843911526254814,221.95736816700918,5542.89794921875,Maptiler terrain provider, approximately 30m accuracy
14.41067292582835,35.84391128513647,221.94093866535786,5543.89794921875,Maptiler terrain provider, approximately 30m accuracy
14.41066188014574,35.84391104401715,221.92450916716345,5544.8984375,Maptiler terrain provider, approximately 30m accuracy
14.410650834463015,35.8439108028968,221.9080796727297,5545.8984375,Maptiler terrain provider, approximately 30m accuracy
14.41063978878006,35.843910561775445,221.89165018177954,5546.89892578125,Maptiler terrain provider, approximately 30m accuracy
14.410628743097023,35.84391032065304,221.875220694713,5547.89892578125,Maptiler terrain provider, approximately 30m accuracy
14.41061769741387,35.84391007952959,221.8587912114558,5548.89892578125,Maptiler terrain provider, approximately 30m accuracy
14.41060665173049,35.843909838405196,221.8423617314632,5549.8994140625,Maptiler terrain provider, approximately 30m accuracy
14.410595606046996,35.84390959727972,221.82593225543093,5550.8994140625,Maptiler terrain provider, approximately 30m accuracy
14.410584560363361,35.84390935615325,221.80950278296845,5551.89990234375,Maptiler terrain provider, approximately 30m accuracy
14.410573514679584,35.84390911502578,221.7930733141001,5552.89990234375,Maptiler terrain provider, approximately 30m accuracy
14.410562468995664,35.84390887389725,221.77664384907408,5553.89990234375,Maptiler terrain provider, approximately 30m accuracy
14.410551423311574,35.84390863276771,221.76021438764587,5554.900390625,Maptiler terrain provider, approximately 30m accuracy
14.410540377627314,35.84390839163716,221.7437849297911,5555.900390625,Maptiler terrain provider, approximately 30m accuracy
14.410529331942968,35.8439081505056,221.72735547567405,5556.90087890625,Maptiler terrain provider, approximately 30m accuracy
14.410518286258394,35.843907909373,221.71092602518655,5557.90087890625,Maptiler terrain provider, approximately 30m accuracy
14.410507240573708,35.843907668239396,221.69449657833806,5558.90087890625,Maptiler terrain provider, approximately 30m accuracy
14.410496194888907,35.843907427104746,221.6780671353526,5559.9013671875,Maptiler terrain provider, approximately 30m accuracy
14.410485149203879,35.84390718596909,221.6616376958263,5560.9013671875,Maptiler terrain provider, approximately 30m accuracy
14.410474103518764,35.84390694483241,221.64520826005707,5561.90185546875,Maptiler terrain provider, approximately 30m accuracy
14.410463057833482,35.84390670369473,221.6287788278906,5562.90185546875,Maptiler terrain provider, approximately 30m accuracy
14.410452012148113,35.84390646255602,221.61234939950555,5563.90185546875,Maptiler terrain provider, approximately 30m accuracy
14.410440966462515,35.84390622141625,221.5959199748229,5564.90234375,Maptiler terrain provider, approximately 30m accuracy
14.410429920776778,35.84390598027551,221.5794905536421,5565.90234375,Maptiler terrain provider, approximately 30m accuracy
14.410418875090926,35.84390573913373,221.56306113622196,5566.90283203125,Maptiler terrain provider, approximately 30m accuracy
14.410407829404877,35.843905497990946,221.54663172235968,5567.90283203125,Maptiler terrain provider, approximately 30m accuracy
14.41039678371871,35.84390525684715,221.53020231218014,5568.9033203125,Maptiler terrain provider, approximately 30m accuracy
14.410385738032401,35.84390501570232,221.5137729057213,5569.9033203125,Maptiler terrain provider, approximately 30m accuracy
14.410374692345956,35.843904774556464,221.49734350298323,5570.9033203125,Maptiler terrain provider, approximately 30m accuracy
14.410363646659333,35.84390453340957,221.4809141039109,5571.90380859375,Maptiler terrain provider, approximately 30m accuracy
14.41035260097257,35.84390429226171,221.4644847083404,5572.90380859375,Maptiler terrain provider, approximately 30m accuracy
14.410341555285699,35.84390405111279,221.44805531665725,5573.904296875,Maptiler terrain provider, approximately 30m accuracy
14.410330509598596,35.84390380996285,221.43162592848188,5574.904296875,Maptiler terrain provider, approximately 30m accuracy
14.410319463911408,35.843903568811896,221.41519654406363,5575.904296875,Maptiler terrain provider, approximately 30m accuracy
14.410308418224048,35.8439033276599,221.39876716336477,5576.90478515625,Maptiler terrain provider, approximately 30m accuracy
14.410297372536549,35.84390308650691,221.38233778624067,5577.90478515625,Maptiler terrain provider, approximately 30m accuracy
14.410286326848906,35.8439028453529,221.365908412808,5578.9052734375,Maptiler terrain provider, approximately 30m accuracy
14.410275281161091,35.84390260419788,221.34947904294884,5579.9052734375,Maptiler terrain provider, approximately 30m accuracy
14.410264235473138,35.843902363041806,221.3330496769077,5580.9052734375,Maptiler terrain provider, approximately 30m accuracy
14.410253189785069,35.84390212188474,221.31662031448133,5581.90576171875,Maptiler terrain provider, approximately 30m accuracy
14.410242144096799,35.84390188072665,221.30019095565635,5582.90576171875,Maptiler terrain provider, approximately 30m accuracy
14.410231098408417,35.84390163956755,221.28376160052417,5583.90625,Maptiler terrain provider, approximately 30m accuracy
14.410220052719893,35.843901398407425,221.26733224905905,5584.90625,Maptiler terrain provider, approximately 30m accuracy
14.410209007031199,35.84390115724625,221.250902901362,5585.90625,Maptiler terrain provider, approximately 30m accuracy
14.410197961342362,35.84390091608408,221.23447355723982,5586.90673828125,Maptiler terrain provider, approximately 30m accuracy
14.410186915653355,35.84390067492089,221.21804421676399,5587.90673828125,Maptiler terrain provider, approximately 30m accuracy
14.410175869964233,35.84390043375667,221.20161488002464,5588.9072265625,Maptiler terrain provider, approximately 30m accuracy
14.410164824274943,35.84390019259145,221.18518554686366,5589.9072265625,Maptiler terrain provider, approximately 30m accuracy
14.41015377858551,35.843899951425186,221.1687562174671,5590.90771484375,Maptiler terrain provider, approximately 30m accuracy
14.410142732895936,35.8438997102579,221.15232689174263,5591.90771484375,Maptiler terrain provider, approximately 30m accuracy
14.410131687206189,35.843899469089614,221.13589756961093,5592.90771484375,Maptiler terrain provider, approximately 30m accuracy
14.4101206415163,35.8438992279203,221.11946825112702,5593.908203125,Maptiler terrain provider, approximately 30m accuracy
14.4101095958263,35.84389898674996,221.10303893643314,5594.908203125,Maptiler terrain provider, approximately 30m accuracy
14.410098550136125,35.8438987455786,221.0866096253564,5595.90869140625,Maptiler terrain provider, approximately 30m accuracy
14.41008750444581,35.843898504406255,221.07018031783008,5596.90869140625,Maptiler terrain provider, approximately 30m accuracy
14.410076458755327,35.843898263232845,221.05375101410118,5597.90869140625,Maptiler terrain provider, approximately 30m accuracy
14.410065413064673,35.84389802205844,221.03732171392144,5598.9091796875,Maptiler terrain provider, approximately 30m accuracy
14.410054367373961,35.843897780883,221.02089241761666,5599.9091796875,Maptiler terrain provider, approximately 30m accuracy
14.410043321682991,35.843897539706546,221.00446312475046,5600.90966796875,Maptiler terrain provider, approximately 30m accuracy
14.410032275991968,35.843897298529086,220.98803383566687,5601.90966796875,Maptiler terrain provider, approximately 30m accuracy
14.410021230300714,35.84389705735056,220.9716045503101,5602.90966796875,Maptiler terrain provider, approximately 30m accuracy
14.410010184609405,35.84389681617108,220.95517526848772,5603.91015625,Maptiler terrain provider, approximately 30m accuracy
14.409999138917868,35.84389657499056,220.9387459903242,5604.91015625,Maptiler terrain provider, approximately 30m accuracy
14.40998809322619,35.84389633380897,220.92231671597366,5605.91064453125,Maptiler terrain provider, approximately 30m accuracy
14.409977047534397,35.84389609262641,220.90588744518928,5606.91064453125,Maptiler terrain provider, approximately 30m accuracy
14.409966001842434,35.843895851442795,220.88945817817796,5607.91064453125,Maptiler terrain provider, approximately 30m accuracy
14.409954956150301,35.84389561025817,220.87302891474008,5608.9111328125,Maptiler terrain provider, approximately 30m accuracy
14.409943910458056,35.84389536907254,220.85659965497064,5609.9111328125,Maptiler terrain provider, approximately 30m accuracy
14.409932864765665,35.8438951278859,220.84017039883895,5610.91162109375,Maptiler terrain provider, approximately 30m accuracy
14.409921819073105,35.84389488669823,220.82374114640734,5611.91162109375,Maptiler terrain provider, approximately 30m accuracy
14.409910773380433,35.843894645509536,220.80731189766848,5612.912109375,Maptiler terrain provider, approximately 30m accuracy
14.409899727687588,35.843894404319826,220.79088265257107,5613.912109375,Maptiler terrain provider, approximately 30m accuracy
14.409888681994572,35.84389416312911,220.77445341105212,5614.912109375,Maptiler terrain provider, approximately 30m accuracy
14.409877636301417,35.84389392193734,220.7580241733512,5615.91259765625,Maptiler terrain provider, approximately 30m accuracy
14.409866590608148,35.84389368074457,220.74159493926507,5616.91259765625,Maptiler terrain provider, approximately 30m accuracy
14.409855544914707,35.84389343955077,220.725165708874,5617.9130859375,Maptiler terrain provider, approximately 30m accuracy
14.409844499221094,35.84389319835594,220.70873648212938,5618.9130859375,Maptiler terrain provider, approximately 30m accuracy
14.4098334535274,35.84389295716012,220.6923072590495,5619.9130859375,Maptiler terrain provider, approximately 30m accuracy
14.409822407833504,35.84389271596328,220.6758780395954,5620.91357421875,Maptiler terrain provider, approximately 30m accuracy
14.409811362139465,35.8438924747654,220.65944882385705,5621.91357421875,Maptiler terrain provider, approximately 30m accuracy
14.409800316445256,35.84389223356648,220.6430196118188,5622.9140625,Maptiler terrain provider, approximately 30m accuracy
14.409789270750935,35.843891992366565,220.62659040341958,5623.9140625,Maptiler terrain provider, approximately 30m accuracy
14.40977822505647,35.84389175116566,220.61016119859022,5624.9140625,Maptiler terrain provider, approximately 30m accuracy
14.409767179361836,35.8438915099637,220.59373199753392,5625.91455078125,Maptiler terrain provider, approximately 30m accuracy
14.40975613366706,35.843891268760714,220.57730280014474,5626.91455078125,Maptiler terrain provider, approximately 30m accuracy
14.409745087972142,35.843891027556744,220.56087360633023,5627.9150390625,Maptiler terrain provider, approximately 30m accuracy
14.40973404227708,35.84389078635171,220.54444441632387,5628.9150390625,Maptiler terrain provider, approximately 30m accuracy
14.409722996581849,35.84389054514567,220.52801522992024,5629.9150390625,Maptiler terrain provider, approximately 30m accuracy
14.409711950886477,35.843890303938636,220.51158604709144,5630.91552734375,Maptiler terrain provider, approximately 30m accuracy
14.409700905190958,35.84389006273054,220.49515686811932,5631.91552734375,Maptiler terrain provider, approximately 30m accuracy
14.409689859495275,35.84388982152147,220.47872769256034,5632.916015625,Maptiler terrain provider, approximately 30m accuracy
14.409678813799445,35.84388958031134,220.4622985208581,5633.916015625,Maptiler terrain provider, approximately 30m accuracy
14.409667768103477,35.8438893391002,220.4458693528036,5634.91650390625,Maptiler terrain provider, approximately 30m accuracy
14.409656722407421,35.84388909788805,220.42944018845756,5635.91650390625,Maptiler terrain provider, approximately 30m accuracy
14.409645676711136,35.84388885667488,220.4130110276679,5636.91650390625,Maptiler terrain provider, approximately 30m accuracy
14.40963463101474,35.8438886154607,220.39658187057105,5637.9169921875,Maptiler terrain provider, approximately 30m accuracy
14.409623585318172,35.843888374245466,220.38015271721795,5638.9169921875,Maptiler terrain provider, approximately 30m accuracy
14.409612539621463,35.84388813302924,220.3637235674346,5639.91748046875,Maptiler terrain provider, approximately 30m accuracy
14.409601493924612,35.843887891812,220.34729442129904,5640.91748046875,Maptiler terrain provider, approximately 30m accuracy
14.409590448227618,35.843887650593715,220.3308652789522,5641.91748046875,Maptiler terrain provider, approximately 30m accuracy
14.409579402530456,35.84388740937443,220.31443614015944,5642.91796875,Maptiler terrain provider, approximately 30m accuracy
14.409568356833148,35.8438871681541,220.29800700515045,5643.91796875,Maptiler terrain provider, approximately 30m accuracy
14.4095573111357,35.84388692693278,220.28539666131616,5644.91845703125,Maptiler terrain provider, approximately 30m accuracy
14.409546265438111,35.843886685710416,220.28224023596388,5645.91845703125,Maptiler terrain provider, approximately 30m accuracy
14.40953521974035,35.843886444487055,220.27908381312844,5646.91845703125,Maptiler terrain provider, approximately 30m accuracy
14.409524174042476,35.84388620326264,220.27592739297793,5647.9189453125,Maptiler terrain provider, approximately 30m accuracy
14.409513128344457,35.843885962037234,220.27277097535404,5648.9189453125,Maptiler terrain provider, approximately 30m accuracy
14.409502082646243,35.843885720810825,220.26961456028772,5649.91943359375,Maptiler terrain provider, approximately 30m accuracy
14.409491036947886,35.84388547958336,220.26645814788006,5650.91943359375,Maptiler terrain provider, approximately 30m accuracy
14.409479991249412,35.84388523835486,220.2633017381409,5651.91943359375,Maptiler terrain provider, approximately 30m accuracy
14.40946894555077,35.84388499712537,220.26014533090316,5652.919921875,Maptiler terrain provider, approximately 30m accuracy
14.409457899851986,35.84388475589485,220.25698892630746,5653.919921875,Maptiler terrain provider, approximately 30m accuracy
14.409446854153058,35.84388451466333,220.2538325242384,5654.92041015625,Maptiler terrain provider, approximately 30m accuracy
14.409435808453964,35.84388427343076,220.25067612485233,5655.92041015625,Maptiler terrain provider, approximately 30m accuracy
14.409424762754753,35.8438840321972,220.24751972798614,5656.9208984375,Maptiler terrain provider, approximately 30m accuracy
14.409413717055374,35.8438837909626,220.24436333376988,5657.9208984375,Maptiler terrain provider, approximately 30m accuracy
14.40940267135585,35.84388354972698,220.24120694212866,5658.9208984375,Maptiler terrain provider, approximately 30m accuracy
14.409391625656182,35.843883308490376,220.23805055301509,5659.92138671875,Maptiler terrain provider, approximately 30m accuracy
14.409380579956348,35.84388306725272,220.234894166568,5660.92138671875,Maptiler terrain provider, approximately 30m accuracy
14.4093695342564,35.84388282601401,220.23173778282245,5661.921875,Maptiler terrain provider, approximately 30m accuracy
14.409358488556224,35.84388258477432,220.22858140154096,5662.921875,Maptiler terrain provider, approximately 30m accuracy
14.409347442855989,35.843882343533636,220.22542502281556,5663.921875,Maptiler terrain provider, approximately 30m accuracy
14.409336397155556,35.8438821022919,220.2222686467468,5664.92236328125,Maptiler terrain provider, approximately 30m accuracy
14.40932535145501,35.84388186104914,220.21911227331344,5665.92236328125,Maptiler terrain provider, approximately 30m accuracy
14.409314305754293,35.84388161980536,220.21595590246295,5666.9228515625,Maptiler terrain provider, approximately 30m accuracy
14.409303260053434,35.84388137856058,220.2127995341401,5667.9228515625,Maptiler terrain provider, approximately 30m accuracy
14.409292214352433,35.84388113731474,220.20964316854196,5668.9228515625,Maptiler terrain provider, approximately 30m accuracy
14.409281168651264,35.84388089606793,220.20648680539574,5669.92333984375,Maptiler terrain provider, approximately 30m accuracy
14.409270122949948,35.84388065482007,220.20333044494,5670.92333984375,Maptiler terrain provider, approximately 30m accuracy
14.409259077248521,35.84388041357117,220.20017408712084,5671.923828125,Maptiler terrain provider, approximately 30m accuracy
14.409248031546895,35.84388017232129,220.19701773179327,5672.923828125,Maptiler terrain provider, approximately 30m accuracy
14.409236985845181,35.84387993107039,220.19386137907685,5673.923828125,Maptiler terrain provider, approximately 30m accuracy
14.409225940143218,35.84387968981845,220.190705028982,5674.92431640625,Maptiler terrain provider, approximately 30m accuracy
14.409214894441192,35.84387944856549,220.1875486815081,5675.92431640625,Maptiler terrain provider, approximately 30m accuracy
14.409203848738997,35.84387920731153,220.18439233656864,5676.9248046875,Maptiler terrain provider, approximately 30m accuracy
14.40919280303666,35.84387896605652,220.1812359943043,5677.9248046875,Maptiler terrain provider, approximately 30m accuracy
14.409181757334123,35.843878724800504,220.17807965458002,5678.9248046875,Maptiler terrain provider, approximately 30m accuracy
14.409170711631532,35.84387848354348,220.17492331747883,5679.92529296875,Maptiler terrain provider, approximately 30m accuracy
14.40915966592874,35.84387824228541,220.1717669829837,5680.92529296875,Maptiler terrain provider, approximately 30m accuracy
14.409148620225809,35.84387800102634,220.16861065106576,5681.92578125,Maptiler terrain provider, approximately 30m accuracy
14.409137574522731,35.84387775976623,220.16545432178887,5682.92578125,Maptiler terrain provider, approximately 30m accuracy
14.409126528819485,35.843877518505124,220.16229799502992,5683.92626953125,Maptiler terrain provider, approximately 30m accuracy
14.409115483116098,35.843877277242996,220.15914167089767,5684.92626953125,Maptiler terrain provider, approximately 30m accuracy
14.40910443741254,35.84387703597986,220.15598534931522,5685.92626953125,Maptiler terrain provider, approximately 30m accuracy
14.409093391708867,35.84387679471567,220.15282903041773,5686.9267578125,Maptiler terrain provider, approximately 30m accuracy
14.40908234600505,35.84387655345047,220.14967271409637,5687.9267578125,Maptiler terrain provider, approximately 30m accuracy
14.409071300301065,35.84387631218428,220.14651640029288,5688.92724609375,Maptiler terrain provider, approximately 30m accuracy
14.409060254596938,35.843876070917034,220.1433600891646,5689.92724609375,Maptiler terrain provider, approximately 30m accuracy
14.409049208892668,35.843875829648766,220.14020378066192,5690.92724609375,Maptiler terrain provider, approximately 30m accuracy
14.409038163188228,35.843875588379504,220.13704747466065,5691.927734375,Maptiler terrain provider, approximately 30m accuracy
14.409027117483703,35.84387534710922,220.13389117130458,5692.927734375,Maptiler terrain provider, approximately 30m accuracy
14.409016071778952,35.84387510583788,220.1307348705954,5693.92822265625,Maptiler terrain provider, approximately 30m accuracy
14.409005026074112,35.84387486456555,220.12757857243136,5694.92822265625,Maptiler terrain provider, approximately 30m accuracy
14.408993980369074,35.843874623292194,220.1244222768579,5695.92822265625,Maptiler terrain provider, approximately 30m accuracy
14.408982934663925,35.84387438201783,220.1212659838714,5696.9287109375,Maptiler terrain provider, approximately 30m accuracy
14.408971888958577,35.84387414074243,220.11810969350753,5697.9287109375,Maptiler terrain provider, approximately 30m accuracy
14.408960843253142,35.84387389946602,220.11495340573933,5698.92919921875,Maptiler terrain provider, approximately 30m accuracy
14.408949797547507,35.8438736581886,220.11179712051114,5699.92919921875,Maptiler terrain provider, approximately 30m accuracy
14.40893875184176,35.84387341691014,220.10864083793604,5700.92919921875,Maptiler terrain provider, approximately 30m accuracy
14.40892770613587,35.84387317563065,220.10548455800307,5701.9296875,Maptiler terrain provider, approximately 30m accuracy
14.40891666042978,35.843872934350145,220.1023282806266,5702.9296875,Maptiler terrain provider, approximately 30m accuracy
14.408905614723608,35.84387269306865,220.0991720057974,5703.93017578125,Maptiler terrain provider, approximately 30m accuracy
14.408894569017235,35.84387245178611,220.09601573360735,5704.93017578125,Maptiler terrain provider, approximately 30m accuracy
14.40888352331075,35.84387221050254,220.09285946405373,5705.9306640625,Maptiler terrain provider, approximately 30m accuracy
14.408872477604119,35.84387196921799,220.08970319699262,5706.9306640625,Maptiler terrain provider, approximately 30m accuracy
14.40886143189732,35.843871727932395,220.08654693258148,5707.9306640625,Maptiler terrain provider, approximately 30m accuracy
14.40885038619038,35.84387148664577,220.0833906708136,5708.93115234375,Maptiler terrain provider, approximately 30m accuracy
